Market String Bag with Long Handle|$ 8.00|//cdn.shopify.com/s/files/1/0809/7591/products/earthtone_long_handle_large.jpg?v=1438366007|https://www.zeromarketplace.com/products/earthtonestringbaglonghandle|Zero Waste Marketplace|market string bag long handle|
Market String Bag with Tote Handle|$ 8.00|//cdn.shopify.com/s/files/1/0809/7591/products/pastel_short_handle_produce_bag_large.jpg?v=1438377189|https://www.zeromarketplace.com/products/pastelstringbag|Zero Waste Marketplace|market string bag tote handle|
Mason Jar Soap Pump|$ 14.00|//cdn.shopify.com/s/files/1/0809/7591/products/mj-soap-ss-12-alt-angle_large.jpg?v=1506966536|https://www.zeromarketplace.com/products/masonjarsoappump|Zero Waste Marketplace|mason jar soap pump|
Muslin Drawstring Bag|$ 1.50|//cdn.shopify.com/s/files/1/0809/7591/products/muslin_bag_large.jpg?v=1438365210|https://www.zeromarketplace.com/products/8x10muslindrawstringbag|Zero Waste Marketplace|muslin drawstring bag|
ONYA Produce Bags - Set of 8|$ 18.00|//cdn.shopify.com/s/files/1/0809/7591/products/onya-weigh-reusable-fruit-veg-bags-set-of-8_large.jpg?v=1506452491|https://www.zeromarketplace.com/products/onyaproducebags-setof8|Zero Waste Marketplace|onya produce bags  set|
ONYA Silicone Coffee Cup|$ 16.00|//cdn.shopify.com/s/files/1/0809/7591/products/Onya_BYO_Coffee_Cup_Regular_340ml__22715.1498557976.380.380_large.jpg?v=1506452914|https://www.zeromarketplace.com/products/onyasiliconecoffeecup|Zero Waste Marketplace|onya silicone coffee cup|
Organic Cloth Bulk Bag|$ 5.00|//cdn.shopify.com/s/files/1/0809/7591/products/ecobags_cotton2_large.jpg?v=1438366949|https://www.zeromarketplace.com/products/organicclothbulkbag|Zero Waste Marketplace|organic cloth bulk bag|
Organic Cotton Hanky|$ 9.00|//cdn.shopify.com/s/files/1/0809/7591/products/il_570xN.1205317129_iklj_large.jpg?v=1506969369|https://www.zeromarketplace.com/products/organiccottonhanky|Zero Waste Marketplace|organic cotton hanky|
Organic Net Drawstring Sack|$ 5.00|//cdn.shopify.com/s/files/1/0809/7591/products/net_drawstring_bag_large.jpg?v=1438396638|https://www.zeromarketplace.com/products/organicnetdrawstringsack|Zero Waste Marketplace|organic net drawstring sack|
Organic Tooth Powder w/jar|$ 7.00|//cdn.shopify.com/s/files/1/0809/7591/products/toothpowder2_large.jpeg?v=1429411236|https://www.zeromarketplace.com/products/organic-tooth-powder|Zero Waste Marketplace|organic tooth powder wjar|
Organic Toothpaste with Jar|$ 8.50|//cdn.shopify.com/s/files/1/0809/7591/products/toothpaste_large.jpeg?v=1506012841|https://www.zeromarketplace.com/products/toothpasteinjar|Zero Waste Marketplace|organic toothpaste jar|
